カテゴリID,コンテンツID,名称,区ID,郵便番号,住所,緯度,経度,電話番号,FAX番号,E-MAIL,URL,フリースペース,掲載開始日,掲載終了日,備考,新着フラグ,新着コメント,問い合わせ先,開催日時,カテゴリID,削除フラグ,携帯用URL,携帯用地図縮尺,携帯用地図中心点緯度,携帯用地図中心点経度
36,5209,犯罪危険箇所（石丸３０）,7,,,33.568651,130.316455,,,,,たまり場,,,,,,,,36
36,5210,犯罪危険箇所（石丸３１）,7,,,33.569071,130.313811,,,,,たまり場,,,,,,,,36
36,5211,犯罪危険箇所（石丸３２）,7,,,33.570332,130.312598,,,,,たまり場,,,,,,,,36
36,5212,犯罪危険箇所（石丸３３）,7,,,33.570721,130.310925,,,,,たまり場,,,,,,,,36
36,5227,交通・犯罪危険箇所（西陵１）,7,,,33.579597,130.30549,,,,,交通・犯罪注意,,,,,,,,36
36,5228,交通・犯罪危険箇所（西陵２）,7,,,33.578819,130.305324,,,,,交通・犯罪注意,,,,,,,,36
36,5229,交通・犯罪危険箇所（西陵３）,7,,,33.577711,130.306917,,,,,交通・犯罪注意,,,,,,,,36
36,5230,交通・犯罪危険箇所（西陵４）,7,,,33.577568,130.306011,,,,,交通・犯罪注意,,,,,,,,36
36,5231,交通・犯罪危険箇所（西陵５）,7,,,33.577697,130.305077,,,,,交通・犯罪注意,,,,,,,,36
36,5232,交通・犯罪危険箇所（西陵６）,7,,,33.57721,130.304981,,,,,交通・犯罪注意,,,,,,,,36
36,5233,交通・犯罪危険箇所（西陵７）,7,,,33.576097,130.307293,,,,,交通・犯罪注意,,,,,,,,36
36,5234,交通・犯罪危険箇所（西陵８）,7,,,33.575695,130.30548,,,,,交通・犯罪注意,,,,,,,,36
36,5235,交通・犯罪危険箇所（西陵９）,7,,,33.577872,130.302985,,,,,交通・犯罪注意,,,,,,,,36
36,5236,交通・犯罪危険箇所（西陵１０）,7,,,33.577604,130.30313,,,,,交通・犯罪注意,,,,,,,,36
36,5237,交通・犯罪危険箇所（西陵１１）,7,,,33.577197,130.303286,,,,,交通・犯罪注意,,,,,,,,36
36,5238,交通・犯罪危険箇所（西陵１２）,7,,,33.576433,130.303581,,,,,交通・犯罪注意,,,,,,,,36
36,5239,交通・犯罪危険箇所（西陵１３）,7,,,33.575503,130.303822,,,,,交通・犯罪注意,,,,,,,,36
36,5240,交通・犯罪危険箇所（西陵１４）,7,,,33.575369,130.302519,,,,,交通・犯罪注意,,,,,,,,36
36,5241,交通・犯罪危険箇所（西陵１５）,7,,,33.576178,130.301918,,,,,交通・犯罪注意,,,,,,,,36
36,5242,交通・犯罪危険箇所（西陵１６）,7,,,33.576553,130.301247,,,,,交通・犯罪注意,,,,,,,,36
36,5243,交通・犯罪危険箇所（西陵１７）,7,,,33.576205,130.301156,,,,,交通・犯罪注意,,,,,,,,36
36,5244,交通・犯罪危険箇所（西陵１８）,7,,,33.57599,130.301086,,,,,交通・犯罪注意,,,,,,,,36
36,5245,交通・犯罪危険箇所（西陵１９）,7,,,33.575865,130.301446,,,,,交通・犯罪注意,,,,,,,,36
36,5246,交通・犯罪危険箇所（西陵２０）,7,,,33.575387,130.301548,,,,,交通・犯罪注意,,,,,,,,36
36,5247,交通・犯罪危険箇所（西陵２１）,7,,,33.575583,130.300877,,,,,交通・犯罪注意,,,,,,,,36
36,5248,交通・犯罪危険箇所（西陵２２）,7,,,33.577461,130.301081,,,,,交通・犯罪注意,,,,,,,,36
36,5249,交通・犯罪危険箇所（西陵２３）,7,,,33.577706,130.300856,,,,,交通・犯罪注意,,,,,,,,36
36,5250,交通・犯罪危険箇所（西陵２４）,7,,,33.577478,130.300893,,,,,交通・犯罪注意,,,,,,,,36
36,5251,交通・犯罪危険箇所（西陵２５）,7,,,33.577907,130.299713,,,,,交通・犯罪注意,,,,,,,,36
